Asset_Code,Descr,LocDesc,FeatureCode,Condition,Inspected,Status,Quantity,Age,Material,Other,Comments,Area,Department,Division,PersResp,Install yr,Useful Life,Estimated RUL,RplmtCst,ConditionBasis,ResidValue,DispDate,Risk,CnsqOfFail,DatLastAss,FollowUp,EditTag,Record Drawing,Replacement Year,CostLookup,Replace1,Replace2, Replace3, Replace4,Cost Factor,Unit Cost,Edit Tag
LO-WWC-LPS-PMPS-00013,Pump Station,,PMPS,3.0,,active,1.0,,,,,,,,,,50.0,25.0,186000.0,Detailed,,,,,,,,,,PMPS,2045.0,2095.0,2145.0,2195.0,,186000.0,Original
LO-WWC-MHWW-MHSA-00001,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00002,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00003,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00004,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00005,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00006,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00007,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00008,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00009,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00010,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00011,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00012,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00013,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00014,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00015,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00016,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00017,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00018,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00019,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00020,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00021,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00022,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00023,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHCO-00001,MANHOLE COMBINED,,MHCO,3.0,,active,1.0,,,,,,,,,,80.0,40.0,9300.0,Detailed,,,,,,,,,,MHCO,2060.0,2140.0,2220.0,2300.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00024,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00025,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00026,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00027,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00028,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00029,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00030,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00031,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00032,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00033,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00034,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00035,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00036,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00037,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00038,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00039,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00040,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00041,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00042,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00043,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00044,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00045,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00046,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00047,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00048,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00049,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00050,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00051,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00052,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00053,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00054,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00055,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00056,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00057,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00058,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00059,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00060,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00061,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00062,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00063,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00064,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00065,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00066,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00067,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00068,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00069,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00070,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00071,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00072,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00073,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00074,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00075,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00076,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00077,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00078,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00079,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00080,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00081,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00082,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00083,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00084,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00085,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00086,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00087,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00088,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00089,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00090,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00091,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00092,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00093,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00094,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00095,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00096,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00097,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00098,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00099,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00100,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00101,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00102,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00103,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00104,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00105,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00106,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00107,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00108,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00109,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00110,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00111,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00112,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00113,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
